Cueanexo,ID_DEPTO
60407000,06749
60407100,06749
60407200,06749
60407300,06749
60407400,06749
60407500,06840
60407600,06840
60407700,06840
60407800,06840
60407900,06840
60408100,06840
60408400,06840
60408500,06840
60408600,06840
60408700,06581
60408800,06581
60408900,06203
60409000,06700
60409100,06658
60409300,06427
60409600,06658
60409800,06658
60410000,06658
60410100,06658
60410200,06658
60410300,06658
60410500,06658
60410600,06658
60410800,06658
60410900,06861
60411000,06861
60411100,06861
60411200,06861
60411400,06638
60411500,06638
60411600,06638
60411700,06638
60411800,06638
60411900,06658
60412000,06658
60412100,06658
60412200,06658
60412300,06658
60412400,06525
60412500,06658
60412600,06658
60412700,06658
60412800,06658
60413000,06581
60413100,06581
60413200,06581
60413300,06581
60413400,06581
60413500,06581
60413600,06581
60413700,06581
60413800,06581
60413801,06581
60413900,06581
60414000,06665
60414200,06861
60414300,06266
60414400,06266
60414600,06805
60414700,06805
60414800,06805
60414900,06805
60415000,06805
60415100,06805
60415200,06805
60415300,06805
60415600,06007
60415700,06007
60415800,06007
60415900,06007
60416100,06441
60416300,06427
60416400,06441
60416500,06441
60416600,06441
60416700,06441
60416800,06441
60417100,06609
60417200,06609
60417300,06609
60417400,06609
60417500,06224
60417600,06224
60417700,06224
60417900,06274
60418000,06805
60418100,06805
60418200,06805
60418300,06805
60418400,06805
60418500,06805
60418600,06805
60418700,06805
60418800,06805
60418900,06805
60419000,06805
60419200,06805
60419600,06252
60419700,06252
60419800,06490
60419900,06490
60420000,06490
60420200,06434
60420300,06434
60420400,06434
60420500,06861
60420600,06861
60420700,06735
60420900,06735
60421000,06490
60421100,06490
60421300,06490
60421600,06861
60421800,06371
60421900,06371
60422000,06371
60422100,06371
60422200,06371
60422300,06371
60422400,06568
60422500,06568
60422700,06568
60422800,06568
60422900,06568
60423000,06568
60423100,06568
60423400,06568
60423600,06826
60424000,06462
60424100,06462
60424200,06462
60424400,06462
60424500,06462
60424600,06791
60424700,06791
60424900,06791
60425000,06568
60425100,06568
60425200,06568
60425300,06568
60425400,06568
60425500,06568
60425600,06568
60425700,06568
60425800,06224
60425900,06224
60426000,06224
60426100,06707
60426200,06707
60426300,06707
60426400,06707
60426500,06707
60426600,06707
60426900,06707
60427000,06707
60427100,06707
60427300,06707
60427400,06707
60427500,06707
60427600,06707
60427700,06707
60427800,06707
60427900,06707
60428000,06707
60428100,06707
60428200,06707
60428300,06707
60428400,06707
60428500,06707
60428600,06707
60428700,06707
60428800,06224
60429200,06413
60429500,06826
60429600,06826
60429700,06826
60429800,06826
60430000,06560
60430100,06560
60430200,06560
60430300,06035
60430400,06035
60430600,06028
60430700,06861
60430800,06861
60430900,06861
60431000,06861
60431400,06840
60431500,06840
60431600,06840
60431700,06364
60431800,06364
60431900,06364
60432000,06364
60432100,06364
60432200,06364
60432300,06364
60432400,06364
60432500,06364
60432600,06364
60432700,06364
60432800,06364
60432900,06364
60433000,06364
60433500,06728
60433600,06077
60433700,06077
60433800,06077
60433900,06077
60434000,06434
60434100,06434
60434200,06434
60434300,06434
60434600,06434
60434700,06539
60434800,06539
60434900,06539
60435000,06434
60435100,06434
60435200,06539
60435400,06028
60435800,06028
60436000,06105
60436100,06105
60436200,06105
60436300,06105
60436400,06105
60436500,06693
60436700,06693
60436800,06693
60437300,06274
60437400,06274
60437500,06274
60437700,06875
60437800,06875
60438000,06028
60438100,06274
60438200,06274
60438300,06028
60438400,06028
60438500,06028
60438600,06028
60438700,06028
60438800,06028
60438900,06028
60439000,06028
60439100,06105
60439600,06539
60439700,06539
60439800,06539
60440100,06112
60440200,06112
60440300,06112
60440400,06112
60440500,06112
60440600,06112
60440700,06112
60440800,06112
60440900,06112
60441000,06112
60441100,06210
60441200,06210
60441400,06210
60441500,06210
60441600,06210
60441700,06210
60441800,06210
60441900,06035
60442000,06035
60442100,06035
60442200,06035
60442300,06315
60442400,06315
60442500,06315
60442600,06315
60442700,06315
60442800,06315
60442900,06315
60443000,06315
60443100,06315
60443200,06315
60443300,06392
60443500,06294
60443600,06294
60444000,06294
60444400,06294
60444600,06294
60444700,06294
60444900,06658
60445000,06658
60445100,06658
60445400,06035
60445500,06035
60445700,06035
60445800,06490
60445900,06490
60446200,06490
60446400,06490
60446500,06749
60446600,06035
60446700,06035
60446800,06623
60446900,06623
60447000,06412
60447200,06749
60447400,06749
60447600,06056
60447700,06056
60447800,06412
60448000,06483
60448100,06483
60448200,06483
60448300,06483
60448400,06483
60448500,06483
60448600,06483
60448700,06483
60448800,06483
60448900,06056
60449200,06760
60449300,06412
60449400,06056
60449600,06515
60449700,06515
60449800,06035
60449900,06035
60450000,06035
60450300,06035
60450400,06035
60450500,06301
60450600,06301
60450700,06301
60450800,06301
60450900,06301
60451000,06301
60451100,06301
60451200,06301
60451300,06301
60451400,06301
60451700,06301
60451800,06301
60451900,06301
60452000,06301
60452200,06301
60452300,06301
60452400,06301
60452401,06630
60452500,06301
60452600,06301
60452700,06056
60452800,06056
60452900,06056
60453100,06056
60453300,06056
60453500,06056
60453600,06056
60453800,06056
60453900,06056
60454000,06056
60454100,06056
60454200,06056
60454300,06056
60454400,06056
60454500,06056
60454600,06515
60454700,06515
60454800,06760
60454900,06760
60455000,06760
60455200,06760
60455300,06658
60455500,06658
60455600,06658
60455700,06658
60455800,06763
60456200,06658
60456300,06427
60456400,06763
60456500,06763
60456600,06763
60456700,06427
60456800,06427
60456900,06427
60457100,06175
60457200,06175
60457300,06175
60457500,06175
60457600,06175
60457700,06175
60457900,06385
60458000,06385
60458100,06385
60458300,06385
60458400,06385
60458500,06385
60458600,06385
60458700,06385
60458800,06385
60458900,06385
60459500,06385
60459600,06385
60459700,06385
60459900,06385
60460000,06385
60460200,06385
60460300,06385
60460400,06042
60460500,06042
60460600,06042
60460800,06042
60460900,06042
60461000,06042
60461100,06042
60461200,06042
60461300,06042
60461400,06042
60461500,06042
60461600,06042
60461700,06042
60461800,06042
60461900,06042
60462000,06042
60462100,06042
60462200,06042
60462300,06042
60462400,06042
60462500,06042
60462600,06042
60462700,06042
60462800,06042
60462900,06819
60463000,06819
60463200,06819
60463300,06819
60463400,06819
60463500,06819
60463600,06819
60463700,06819
60463900,06819
60464000,06819
60464100,06819
60464300,06651
60464400,06651
60464500,06651
60464600,06651
60464700,06651
60464800,06651
60464900,06134
60465000,06134
60465100,06134
60465200,06134
60465500,06277
60465700,06609
60465800,06609
60465900,06609
60466000,06609
60466200,06609
60466300,06609
60466700,06609
60466800,06609
60466900,06609
60467100,06609
60467400,06609
60467700,06277
60467900,06277
60468100,06277
60468200,06277
60468400,06277
60468600,06277
60468900,06277
60469000,06112
60469300,06408
60469400,06408
60469500,06408
60469600,06408
60469700,06408
60469800,06408
60470100,06408
60470200,06408
60470300,06408
60470500,06408
60470600,06408
60470700,06408
60470800,06560
60470900,06560
60471100,06413
60471200,06854
60471300,06568
60471400,06568
60471500,06408
60471600,06408
60471700,06854
60471800,06854
60471900,06854
60472000,06854
60472100,06854
60472200,06854
60472300,06854
60472400,06854
60472500,06408
60472600,06408
60472700,06408
60472900,06408
60473000,06568
60473100,06525
60473200,06196
60473500,06196
60473600,06196
60473700,06196
60473900,06196
60474000,06196
60474100,06497
60474200,06049
60474400,06581
60474500,06581
60474600,06581
60474700,06049
60474800,06049
60475000,06826
60475100,06826
60475300,06826
60475400,06826
60475800,06014
60475900,06014
60476100,06203
60476200,06638
60476400,06203
60476500,06203
60476600,06203
60476700,06203
60476900,06700
60477000,06700
60477200,06056
60477400,06515
60477700,06056
60477900,06203
60478000,06203
60478100,06203
60478300,06056
60478400,06056
60478500,06056
60478600,06056
60478700,06056
60478800,06056
60478900,06056
60479000,06070
60479100,06070
60479500,06371
60479600,06371
60479700,06371
60479800,06371
60480000,06371
60480100,06147
60480300,06147
60480400,06147
60480500,06147
60480600,06147
60480601,06147
60480700,06147
60480800,06049
60480900,06147
60481000,06371
60481100,06399
60481200,06399
60481300,06399
60481400,06399
60481500,06399
60481600,06399
60481700,06399
60481800,06399
60482200,06399
60482400,06399
60482600,06399
60482700,06399
60482800,06399
60482900,06399
60483000,06399
60483200,06399
60483300,06399
60483400,06399
60483500,06735
60483600,06490
60483700,06490
60483900,06056
60484200,06056
60484300,06056
60484400,06056
60484500,06056
60484900,06056
60485000,06056
60485100,06658
60485400,06658
60485500,06658
60485600,06658
60485700,06412
60485800,06805
60486000,06007
60486100,06007
60486200,06007
60486300,06581
60486400,06749
60486500,06749
60486600,06749
60486700,06749
60486800,06749
60486900,06749
60487100,06735
60487200,06595
60487300,06595
60487400,06749
60487500,06434
60487800,06434
60487900,06098
60487901,06098
60488100,06098
60488200,06441
60488400,06441
60488500,06098
60488600,06098
60488700,06098
60488800,06098
60488900,06098
60489100,06490
60489200,06490
60489300,06224
60489400,06098
60489500,06441
60489800,06441
60490000,06441
60490100,06441
60490200,06441
60490400,06441
60490500,06357
60490600,06357
60490700,06274
60490800,06274
60490900,06840
60491100,06357
60491200,06357
60491500,06357
60491700,06357
60491800,06119
60492000,06357
60492100,06357
60492200,06357
60492300,06357
60492400,06357
60492600,06357
60492700,06630
60492800,06630
60492900,06260
60493000,06274
60493100,06260
60493200,06260
60493300,06260
60493500,06119
60493600,06119
60493700,06119
60493800,06119
60493900,06119
60494000,06119
60494100,06119
60494200,06274
60494300,06274
60494400,06270
60494500,06270
60494800,06274
60494801,06274
60495000,06274
60495100,06274
60495200,06274
60495300,06049
60495400,06371
60495600,06371
60495800,06371
60495900,06371
60496200,06875
60496400,06875
60496500,06875
60496600,06875
60496700,06819
60496800,06819
60496900,06819
60497200,06056
60497300,06056
60497600,06119
60497700,06119
60497800,06119
60497900,06119
60498000,06056
60498100,06056
60498400,06280
60498700,06412
60498800,06532
60498900,06532
60499000,06648
60499100,06648
60499200,06648
60499300,06648
60499600,06778
60499601,06778
60499700,06778
60499701,06778
60499800,06778
60499900,06778
60500100,06778
60500300,06778
60500400,06778
60500500,06588
60500700,06588
60500800,06588
60500900,06588
60501000,06588
60501200,06588
60501300,06588
60501400,06588
60501500,06588
60501700,06588
60501900,06588
60502000,06602
60502300,06602
60502500,06602
60502800,06602
60502900,06602
60503000,06602
60503100,06602
60503200,06602
60503300,06602
60503400,06602
60503500,06602
60503600,06602
60503700,06602
60503800,06602
60503900,06602
60504000,06602
60504300,06602
60504400,06602
60504500,06049
60505000,06602
60505100,06602
60505200,06602
60505300,06602
60505400,06602
60505600,06602
60505700,06602
60505800,06602
60506000,06532
60506200,06412
60506300,06434
60506400,06434
60506600,06434
60506700,06224
60506800,06224
60506900,06224
60507100,06224
60507300,06224
60507400,06224
60507500,06224
60507700,06371
60508000,06371
60508100,06371
60508200,06371
60508400,06371
60508600,06648
60508700,06648
60508800,06648
60509000,06357
60509200,06357
60509300,06357
60509500,06357
60509700,06357
60509800,06357
60509900,06357
60510000,06357
60510300,06357
60510400,06357
60510500,06315
60510600,06315
60510700,06315
60510800,06315
60511000,06182
60511200,06182
60511300,06182
60511400,06182
60511500,06182
60511600,06182
60511700,06182
60511800,06182
60511900,06182
60512000,06588
60512200,06588
60512400,06588
60512500,06588
60512700,06434
60512800,06434
60513100,06714
60513200,06714
60513300,06714
60513400,06595
60513600,06595
60513700,06595
60513800,06595
60513900,06595
60514100,06595
60514200,06595
60514300,06588
60514500,06588
60514600,06588
60514700,06588
60514800,06588
60514900,06588
60515000,06588
60515100,06588
60515200,06588
60515300,06168
60515400,06049
60515600,06049
60515700,06049
60515800,06049
60515900,06049
60516000,06049
60516100,06049
60516200,06049
60517200,06182
60517300,06182
60517400,06182
60517500,06182
60517600,06182
60517800,06182
60517900,06182
60518000,06182
60518100,06168
60518200,06168
60518300,06168
60518600,06168
60518700,06168
60518800,06168
60518802,06168
60519000,06595
60519100,06714
60519200,06714
60519300,06714
60519400,06714
60519600,06532
60519700,06532
60519800,06819
60519900,06819
60520000,06819
60520300,06819
60520400,06412
60520600,06091
60520800,06091
60521000,06070
60521100,06070
60521200,06070
60521500,06357
60521600,06357
60521700,06357
60521800,06408
60521900,06408
60522000,06408
60522100,06357
60522200,06357
60522300,06840
60522400,06840
60522500,06840
60522600,06760
60522700,06515
60522800,06840
60522900,06728
60523000,06728
60523100,06728
60523200,06728
60523300,06728
60523400,06728
60523500,06728
60523600,06728
60523700,06686
60523800,06686
60523900,06686
60524000,06686
60524100,06021
60524400,06021
60524600,06021
60524700,06021
60524800,06021
60525100,06021
60525200,06021
60525400,06686
60525500,06686
60525600,06686
60525700,06686
60525800,06686
60525900,06686
60526200,06623
60526300,06547
60526400,06525
60526700,06547
60526900,06518
60527000,06518
60527100,06518
60527200,06518
60527400,06518
60527500,06518
60527600,06518
60527700,06518
60527800,06518
60527900,06518
60528000,06518
60528200,06547
60528300,06547
60528400,06547
60528500,06547
60528600,06547
60528700,06805
60528800,06805
60529000,06140
60529200,06140
60529300,06140
60529400,06140
60529500,06140
60529600,06140
60529700,06140
60529800,06140
60529900,06805
60530000,06805
60530200,06028
60530300,06028
60530600,06721
60530900,06721
60531000,06721
60531100,06721
60531200,06721
60531300,06028
60531400,06028
60531700,06539
60531800,06539
60532000,06623
60532100,06623
60532200,06623
60532300,06539
60532400,06623
60532500,06119
60532800,06630
60532900,06630
60533000,06630
60533100,06630
60533200,06630
60533500,06882
60533600,06882
60533700,06882
60533800,06882
60533900,06882
60534000,06595
60534200,06595
60534300,06728
60534400,06728
60534500,06728
60534600,06728
60534700,06728
60534800,06728
60534900,06728
60535000,06728
60535100,06728
60535200,06728
60535300,06728
60535400,06728
60535500,06728
60535600,06728
60535700,06728
60535800,06539
60535900,06539
60536000,06539
60536100,06539
60536300,06539
60536400,06539
60536500,06539
60536600,06539
60536700,06539
60536800,06539
60537000,06294
60537100,06294
60537200,06294
60537300,06294
60537400,06294
60537500,06294
60537600,06294
60537700,06294
60537800,06294
60537900,06294
60538100,06294
60538200,06294
60538300,06294
60538400,06294
60538500,06294
60538600,06294
60538700,06294
60538900,06294
60539000,06805
60539100,06805
60539300,06638
60539400,06070
60539600,06070
60539700,06070
60539800,06070
60539900,06070
60540000,06070
60540100,06070
60540200,06070
60540300,06070
60540600,06595
60540700,06434
60540800,06434
60540900,06434
60541000,06434
60541100,06434
60541300,06434
60541400,06434
60541600,06434
60541700,06434
60541800,06434
60541900,06434
60542100,06168
60542200,06168
60542300,06168
60542400,06168
60542500,06427
60542600,06427
60542700,06420
60542800,06420
60542900,06420
60543000,06420
60543300,06412
60543500,06056
60543800,06056
60544200,06819
60544300,06742
60544400,06742
60544500,06742
60544600,06742
60544700,06742
60544800,06742
60544900,06742
60545200,06742
60545300,06742
60545500,06742
60545800,06742
60546000,06742
60546100,06742
60546200,06434
60546300,06638
60546400,06638
60546500,06638
60546600,06638
60546700,06638
60546800,06245
60547100,06861
60547200,06861
60547400,06420
60547500,06420
60547600,06182
60547601,06553
60547700,06182
60547701,06056
60547900,06056
60548100,06056
60548300,06056
60548800,06056
60549000,06056
60549100,06798
60549200,06798
60549300,06798
60549600,06798
60549700,06798
60549800,06056
60549900,06644
60550000,06644
60550100,06644
60550200,06644
60550300,06644
60550400,06644
60550500,06644
60550600,06644
60550800,06049
60550900,06049
60551100,06049
60551200,06049
60551400,06049
60551500,06049
60551600,06049
60551700,06427
60551800,06427
60551900,06427
60552000,06427
60552100,06427
60552200,06427
60552201,06427
60552300,06427
60552400,06427
60552500,06560
60552600,06560
60552700,06560
60552800,06560
60552900,06560
60553000,06413
60553100,06560
60553200,06560
60553300,06560
60553400,06560
60553500,06560
60553600,06568
60553700,06568
60553900,06568
60554000,06568
60554300,06568
60554400,06408
60554500,06408
60554600,06408
60554700,06408
60554800,06408
60554900,06408
60555000,06854
60555100,06854
60555400,06497
60555500,06497
60555600,06497
60555700,06497
60555800,06497
60555900,06497
60556000,06497
60556100,06497
60556200,06413
60556300,06413
60556400,06413
60556500,06413
60556600,06413
60556700,06413
60556900,06413
60557000,06413
60557200,06413
60557300,06568
60557400,06568
60557500,06413
60557600,06413
60557700,06413
60557800,06413
60557900,06476
60558000,06476
60558100,06410
60558200,06568
60558300,06410
60558700,06357
60558800,06357
60559000,06357
60559200,06854
60559300,06854
60559400,06357
60559600,06357
60559700,06357
60559900,06854
60560000,06854
60560100,06854
60560200,06410
60560300,06084
60560400,06084
60560500,06357
60560600,06357
60560700,06357
60560800,06427
60560900,06497
60561000,06568
60561100,06427
60561200,06568
60561300,06427
60561400,06203
60561500,06525
60561600,06778
60561700,06357
60561800,06760
60561900,06760
60562000,06760
60562100,06778
60562400,06410
60562500,06410
60562600,06410
60562900,06760
60563100,06778
60563200,06778
60563300,06778
60563400,06760
60563500,06760
60563600,06412
60563700,06412
60563900,06412
60564000,06412
60564100,06357
60564200,06084
60564300,06084
60564400,06760
60564500,06760
60564600,06760
60564700,06410
60564800,06568
60564900,06410
60565000,06778
60565100,06568
60565200,06568
60565300,06568
60565400,06568
60565500,06568
60565700,06568
60565800,06568
60565900,06412
60566000,06412
60566100,06476
60566200,06778
60566300,06778
60566500,06760
60566800,06357
60566900,06410
60567000,06410
60567001,06410
60567100,06408
60567300,06408
60567400,06408
60567500,06410
60567600,06410
60567700,06410
60567800,06410
60567900,06410
60568100,06410
60568200,06408
60568300,06410
60568400,06410
60568500,06410
60568600,06410
60568700,06410
60568800,06568
60568900,06568
60569100,06084
60569200,06357
60569400,06218
60569500,06218
60569700,06218
60569800,06218
60569900,06218
60570000,06218
60570100,06218
60570200,06218
60570300,06218
60570400,06218
60570500,06218
60570700,06218
60570701,06218
60570702,06218
60570800,06218
60570900,06218
60571000,06568
60571100,06408
60571200,06568
60571300,06408
60571400,06408
60571500,06568
60571600,06568
60571700,06568
60571800,06568
60571900,06408
60572000,06770
60572100,06770
60572200,06770
60572400,06770
60572500,06770
60572600,06770
60572700,06770
60572800,06770
60572900,06770
60573000,06840
60573100,06791
60573200,06791
60573400,06882
60573500,06882
60573600,06882
60573700,06882
60573900,06882
60574000,06882
60574100,06882
60574400,06329
60574500,06329
60574600,06882
60574700,06882
60574800,06882
60574900,06882
60575100,06412
60575200,06760
60575300,06760
60575400,06760
60575600,06760
60575700,06760
60576000,06760
60576100,06760
60576200,06760
60576300,06357
60576400,06126
60576600,06882
60576700,06882
60576800,06882
60577000,06882
60577100,06882
60577200,06840
60577300,06840
60577400,06840
60577500,06840
60577600,06840
60577700,06840
60577800,06412
60577900,06760
60578000,06840
60578100,06840
60578200,06840
60578300,06371
60578400,06371
60578500,06412
60578600,06515
60578700,06760
60578900,06515
60579000,06515
60579100,06515
60579200,06515
60579300,06882
60579400,06882
60579500,06882
60579600,06882
60579700,06882
60579800,06412
60579900,06760
60580000,06760
60580200,06760
60580300,06760
60580400,06760
60580500,06760
60580700,06760
60580800,06760
60581000,06126
60581100,06126
60581200,06126
60581300,06126
60581400,06126
60581600,06126
60581700,06126
60581800,06126
60581900,06126
60582000,06126
60582100,06126
60582200,06126
60582300,06126
60582400,06126
60582500,06126
60582600,06126
60582700,06126
60582800,06126
60582900,06126
60583000,06126
60583100,06126
60583200,06357
60583300,06357
60583400,06371
60583500,06371
60583700,06371
60583800,06371
60584000,06371
60584100,06371
60584200,06371
60584300,06357
60584400,06357
60584500,06357
60584700,06357
60584800,06357
60585100,06357
60585300,06357
60585400,06357
60585500,06357
60585700,06357
60586000,06412
60586100,06840
60586200,06840
60586300,06840
60586400,06412
60586700,06351
60586800,06351
60586900,06329
60587000,06329
60587100,06581
60587300,06581
60587500,06581
60587600,06581
60587800,06581
60587900,06581
60588000,06581
60588100,06581
60588200,06581
60588300,06410
60588400,06410
60588700,06410
60588800,06410
60588900,06410
60589000,06410
60589100,06410
60589200,06126
60589400,06126
60589500,06126
60589600,06126
60589800,06126
60590000,06126
60590100,06126
60590200,06126
60590400,06126
60590500,06126
60590600,06126
60590700,06126
60590800,06126
60590900,06882
60591000,06882
60591100,06882
60591300,06126
60591500,06882
60591600,06126
60591700,06126
60591800,06126
60591900,06357
60592000,06357
60592100,06357
60592200,06357
60592400,06357
60592500,06357
60592600,06357
60592700,06760
60592800,06760
60592900,06760
60593300,06357
60593400,06203
60593600,06203
60593700,06203
60593800,06203
60593900,06203
60594000,06203
60594100,06602
60594200,06602
60594300,06602
60594400,06602
60594500,06770
60594700,06770
60594800,06770
60594900,06770
60595000,06770
60595100,06770
60595200,06770
60595400,06770
60595500,06218
60595600,06218
60595700,06700
60595800,06700
60595900,06700
60596000,06700
60596200,06700
60596400,06126
60596500,06203
60596501,06203
60596600,06203
60596700,06203
60596800,06203
60596900,06203
60597000,06203
60597100,06357
60597101,06357
60597300,06357
60597400,06357
60597700,06357
60597800,06833
60597900,06833
60598000,06833
60598100,06833
60598200,06833
60598300,06833
60598400,06833
60598500,06833
60598600,06833
60598900,06833
60599000,06833
60599200,06833
60599300,06218
60599400,06218
60599500,06203
60599600,06203
60599700,06833
60599800,06357
60599900,06833
60600000,06833
60600100,06833
60600400,06833
60600500,06833
60600600,06749
60600700,06749
60600900,06749
60601000,06322
60601100,06322
60601200,06322
60601300,06322
60601400,06833
60601500,06833
60601600,06833
60601800,06833
60601900,06833
60602100,06833
60602200,06833
60602300,06833
60602400,06833
60602500,06833
60602600,06875
60602700,06875
60602800,06875
60602900,06875
60603000,06218
60603100,06218
60603200,06218
60603300,06218
60603400,06218
60603600,06218
60603700,06218
60603800,06218
60603900,06218
60604000,06218
60604100,06833
60604200,06833
60604300,06218
60604400,06218
60604600,06218
60604700,06218
60604800,06357
60605100,06875
60605300,06833
60605400,06833
60605500,06833
60605600,06833
60605700,06833
60605800,06833
60605900,06833
60606000,06218
60606100,06218
60606300,06833
60606500,06412
60606700,06412
60606800,06412
60606900,06412
60607100,06412
60607200,06412
60607300,06371
60607400,06371
60607500,06371
60607700,06371
60607800,06371
60607900,06371
60608000,06371
60608100,06371
60608200,06371
60608300,06371
60608400,06371
60608500,06371
60608600,06371
60608700,06371
60608900,06515
60609000,06515
60609100,06515
60609200,06515
60609300,06532
60609400,06532
60609500,06532
60609700,06547
60609800,06547
60609900,06547
60610000,06238
60610100,06238
60610200,06532
60610300,06882
60610400,06882
60610500,06882
60610600,06648
60610700,06778
60610800,06778
60610900,06778
60611000,06778
60611100,06778
60611200,06778
60611201,06778
60611300,06778
60611400,06371
60611600,06568
60611700,06568
60611800,06568
60611900,06568
60612000,06568
60612100,06568
60612200,06371
60612300,06371
60612400,06371
60612500,06371
60612600,06371
60612700,06371
60612800,06371
60612900,06371
60613000,06371
60613100,06371
60613200,06371
60613300,06371
60613400,06063
60613500,06063
60613600,06063
60613700,06063
60613900,06063
60613901,06063
60613902,06063
60614000,06063
60614100,06063
60614200,06063
60614400,06063
60614500,06560
60614600,06560
60614800,06560
60614900,06560
60615000,06560
60615100,06560
60615400,06568
60615500,06568
60615600,06568
60615700,06568
60615800,06568
60615900,06568
60616000,06568
60616200,06568
60616300,06568
60616400,06568
60616500,06568
60616600,06568
60616900,06568
60617000,06063
60617100,06410
60617200,06410
60617400,06063
60617600,06063
60617700,06410
60617800,06410
60617900,06410
60618000,06410
60618100,06410
60618200,06560
60618300,06560
60618400,06560
60618500,06560
60618600,06560
60618800,06826
60618900,06826
60619000,06826
60619200,06826
60619300,06063
60619400,06063
60619500,06791
60619501,06791
60619600,06791
60619700,06791
60619800,06410
60619900,06568
60620000,06568
60620100,06568
60620200,06410
60620300,06410
60620301,06410
60620400,06410
60620500,06410
60620600,06410
60620700,06410
60620800,06410
60620900,06410
60621000,06410
60621100,06063
60621200,06063
60621300,06063
60621400,06063
60621500,06063
60621600,06063
60621700,06063
60621800,06063
60621900,06441
60622100,06441
60622200,06441
60622201,06441
60622400,06357
60622700,06441
60622800,06462
60622900,06462
60623000,06462
60623100,06441
60623200,06441
60623300,06441
60623400,06441
60623500,06568
60623600,06568
60623800,06568
60623900,06568
60624000,06568
60624200,06441
60624300,06441
60624400,06462
60624600,06826
60624800,06826
60624900,06826
60625000,06826
60625100,06826
60625200,06560
60625300,06560
60625301,06560
60625400,06560
60625500,06560
60625700,06560
60625800,06826
60625900,06441
60626000,06441
60626100,06441
60626101,06441
60626200,06408
60626300,06568
60626400,06568
60626700,06408
60626800,06408
60626900,06408
60627000,06408
60627100,06568
60627200,06882
60627300,06410
60627400,06408
60627500,06408
60627600,06568
60627700,06410
60627800,06882
60627900,06882
60628100,06154
60628200,06154
60628300,06154
60628400,06154
60628500,06161
60628600,06588
60628800,06868
60628900,06588
60629100,06357
60629200,06182
60629300,06861
60629400,06560
60629500,06560
60629700,06154
60629800,06868
60630100,06154
60630200,06154
60630300,06154
60630400,06161
60630403,06161
60630500,06161
60630600,06161
60630700,06161
60631000,06154
60631100,06154
60631200,06154
60631201,06154
60631300,06154
60631400,06154
60631600,06154
60631700,06154
60631800,06560
60632000,06770
60632100,06770
60632300,06770
60632400,06770
60632500,06770
60632600,06224
60632800,06515
60632900,06525
60633000,06525
60633100,06760
60633200,06412
60633400,06049
60633500,06049
60633600,06049
60633700,06049
60633800,06049
60633900,06049
60634000,06049
60634100,06049
60634300,06049
60634400,06049
60634500,06049
60634600,06049
60634900,06196
60635000,06196
60635100,06196
60635200,06196
60635300,06196
60635400,06392
60635500,06392
60635600,06392
60635700,06392
60635800,06392
60635900,06392
60636000,06392
60636100,06392
60636200,06392
60636300,06392
60636400,06392
60636700,06392
60636800,06392
60637100,06392
60637200,06392
60637300,06392
60637400,06392
60637600,06392
60637700,06392
60637800,06655
60637900,06655
60638000,06655
60638200,06505
60638300,06655
60638400,06854
60638401,06854
60638500,06854
60638600,06476
60638800,06476
60639000,06791
60639100,06791
60639200,06791
60639400,06791
60639500,06791
60639600,06134
60639700,06134
60639800,06134
60639900,06553
60640000,06553
60640100,06553
60640200,06553
60640800,06441
60640900,06441
60641100,06560
60641200,06441
60641400,06441
60641500,06441
60641600,06441
60641800,06441
60642000,06441
60642100,06441
60642200,06084
60642300,06084
60642301,06084
60642400,06084
60642500,06084
60642600,06084
60642700,06441
60642800,06441
60642900,06441
60643000,06441
60643100,06441
60643200,06441
60643400,06826
60643500,06560
60643600,06560
60643700,06441
60643900,06441
60644000,06560
60644100,06560
60644200,06568
60644300,06560
60644400,06560
60644500,06560
60644600,06560
60644700,06560
60644800,06560
60644900,06560
60645000,06560
60645100,06560
60645200,06560
60645300,06560
60645400,06560
60645600,06560
60645700,06560
60645900,06560
60646000,06560
60646100,06735
60646200,06735
60646300,06735
60646400,06735
60646600,06735
60646700,06735
60647000,06231
60647100,06231
60647200,06231
60647300,06224
60647400,06224
60647500,06224
60647600,06224
60647700,06224
60647800,06028
60647900,06028
60648000,06336
60648200,06336
60648500,06119
60648600,06343
60648700,06343
60648800,06343
60648900,06105
60649000,06623
60649100,06028
60649200,06343
60649300,06791
60649400,06791
60649500,06791
60649600,06791
60649700,06791
60649800,06791
60649900,06791
60650100,06791
60650200,06791
60650300,06638
60650400,06638
60650500,06638
60650600,06638
60650700,06638
60650800,06638
60650900,06638
60651000,06638
60651100,06077
60651200,06077
60651300,06077
60651400,06077
60651600,06336
60651800,06805
60651900,06547
60652000,06028
60652200,06770
60652300,06770
60652400,06749
60652600,06749
60652700,06749
60652800,06749
60653000,06749
60653300,06686
60653400,06686
60653500,06686
60653600,06686
60653900,06763
60654000,06763
60654400,06665
60654500,06868
60654600,06868
60654700,06868
60654900,06868
60655000,06763
60655200,06588
60655500,06588
60655700,06588
60655800,06175
60655900,06665
60656000,06665
60656200,06868
60656300,06868
60656400,06868
60656500,06763
60656600,06763
60656700,06763
60656800,06763
60656900,06077
60657000,06077
60657100,06028
60657200,06028
60657300,06028
60657400,06028
60657500,06028
60657600,06028
60657800,06028
60657900,06861
60658100,06861
60658200,06861
60658400,06861
60658600,06490
60658700,06490
60658800,06490
60658900,06490
60659000,06490
60659100,06490
